service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,reliability_percentage
2023-02-23,553,553,Express Bus,Other Bus,Bus,PEAK,48.38709677419355
2023-02-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.38095238095239
2023-02-22,553,553,Express Bus,Other Bus,Bus,PEAK,44.11764705882353
2023-02-21,553,553,Express Bus,Other Bus,Bus,PEAK,51.42857142857142
2023-02-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.01204819277109
2023-02-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.6896551724138
2023-02-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.0
2023-02-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.93258426966292
2023-02-17,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2023-02-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.67415730337079
2023-02-16,553,553,Express Bus,Other Bus,Bus,PEAK,42.5
2023-02-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.69620253164557
2023-02-15,553,553,Express Bus,Other Bus,Bus,PEAK,44.44444444444444
2023-02-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.0561797752809
2023-02-14,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2023-02-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.15384615384615
2023-02-13,553,553,Express Bus,Other Bus,Bus,PEAK,43.58974358974359
2023-02-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,80.32786885245902
2023-02-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.083333333333336
2023-02-10,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2023-02-09,553,553,Express Bus,Other Bus,Bus,PEAK,54.285714285714285
2023-02-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.0
2023-02-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.5
2023-02-08,553,553,Express Bus,Other Bus,Bus,PEAK,32.142857142857146
2023-02-07,553,553,Express Bus,Other Bus,Bus,PEAK,43.24324324324324
2023-02-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.25925925925925
2023-02-06,553,553,Express Bus,Other Bus,Bus,PEAK,28.57142857142857
2023-02-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.0253164556962
2023-02-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.0
2023-02-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.06451612903226
2023-02-03,553,553,Express Bus,Other Bus,Bus,PEAK,39.53488372093023
2023-02-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.666666666666664
2023-02-02,553,553,Express Bus,Other Bus,Bus,PEAK,60.0
2023-02-01,553,553,Express Bus,Other Bus,Bus,PEAK,47.22222222222222
2023-02-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2023-01-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.79012345679012
2023-01-31,553,553,Express Bus,Other Bus,Bus,PEAK,57.89473684210527
2023-01-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.24999999999999
2023-01-30,553,553,Express Bus,Other Bus,Bus,PEAK,42.10526315789473
2023-01-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.21311475409836
2023-01-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.52173913043478
2023-01-27,553,553,Express Bus,Other Bus,Bus,PEAK,52.63157894736842
2023-01-26,553,553,Express Bus,Other Bus,Bus,PEAK,52.27272727272727
2023-01-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.57446808510638
2023-01-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.333333333333336
2023-01-24,553,553,Express Bus,Other Bus,Bus,PEAK,51.61290322580645
2023-01-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,37.80487804878049
2023-01-23,553,553,Express Bus,Other Bus,Bus,PEAK,44.11764705882353
2023-01-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.0625
2023-01-20,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2023-01-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.65853658536586
2023-01-19,553,553,Express Bus,Other Bus,Bus,PEAK,51.11111111111111
2023-01-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.74725274725275
2023-01-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.11111111111111
2023-01-18,553,553,Express Bus,Other Bus,Bus,PEAK,48.717948717948715
2023-01-17,553,553,Express Bus,Other Bus,Bus,PEAK,47.5
2023-01-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.043956043956044
2023-01-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,29.508196721311474
2023-01-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.81609195402298
2023-01-13,553,553,Express Bus,Other Bus,Bus,PEAK,51.35135135135135
2023-01-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,83.33333333333334
2023-01-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.81818181818182
2023-01-12,553,553,Express Bus,Other Bus,Bus,PEAK,51.28205128205128
2023-01-11,553,553,Express Bus,Other Bus,Bus,PEAK,48.64864864864865
2023-01-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.31818181818182
2023-01-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.09756097560976
2023-01-10,553,553,Express Bus,Other Bus,Bus,PEAK,31.25
2023-01-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.21052631578947
2023-01-09,553,553,Express Bus,Other Bus,Bus,PEAK,52.27272727272727
2023-01-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.93258426966292
2023-01-06,553,553,Express Bus,Other Bus,Bus,PEAK,54.54545454545454
2023-01-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.40983606557377
2023-01-05,553,553,Express Bus,Other Bus,Bus,PEAK,65.11627906976744
2023-01-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.84210526315789
2023-01-04,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2023-01-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.236559139784944
2023-01-03,553,553,Express Bus,Other Bus,Bus,PEAK,45.94594594594595
2023-01-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.22222222222222
2022-12-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.77049180327869
2022-12-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.04494382022472
2022-12-30,553,553,Express Bus,Other Bus,Bus,PEAK,61.702127659574465
2022-12-29,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2022-12-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.794520547945204
2022-12-28,553,553,Express Bus,Other Bus,Bus,PEAK,48.148148148148145
2022-12-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.526315789473685
2022-12-27,553,553,Express Bus,Other Bus,Bus,PEAK,62.06896551724138
2022-12-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.25
2022-12-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,72.58064516129032
2022-12-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.10526315789474
2022-12-23,553,553,Express Bus,Other Bus,Bus,PEAK,52.38095238095239
2022-12-22,553,553,Express Bus,Other Bus,Bus,PEAK,55.00000000000001
2022-12-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.22222222222222
2022-12-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.956043956043956
2022-12-21,553,553,Express Bus,Other Bus,Bus,PEAK,47.5
2022-12-20,553,553,Express Bus,Other Bus,Bus,PEAK,38.88888888888889
2022-12-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.0561797752809
2022-12-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.53846153846154
2022-12-19,553,553,Express Bus,Other Bus,Bus,PEAK,67.44186046511628
2022-12-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,81.53846153846153
2022-12-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.526315789473685
2022-12-16,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2022-12-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,72.72727272727273
2022-12-15,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2022-12-14,553,553,Express Bus,Other Bus,Bus,PEAK,58.82352941176471
2022-12-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.5
2022-12-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2022-12-13,553,553,Express Bus,Other Bus,Bus,PEAK,57.57575757575758
2022-12-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.97674418604651
2022-12-12,553,553,Express Bus,Other Bus,Bus,PEAK,61.111111111111114
2022-12-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,90.0
2022-12-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.25
2022-12-09,553,553,Express Bus,Other Bus,Bus,PEAK,30.303030303030305
2022-12-08,553,553,Express Bus,Other Bus,Bus,PEAK,62.857142857142854
2022-12-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.74725274725275
2022-12-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.97674418604651
2022-12-07,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2022-12-06,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2022-12-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.88235294117647
2022-12-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.294117647058826
2022-12-05,553,553,Express Bus,Other Bus,Bus,PEAK,60.60606060606061
2022-12-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,79.6875
2022-12-02,553,553,Express Bus,Other Bus,Bus,PEAK,45.714285714285715
2022-12-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.92134831460674
2022-12-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.89473684210527
2022-12-01,553,553,Express Bus,Other Bus,Bus,PEAK,54.054054054054056
2022-11-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.33333333333333
2022-11-30,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2022-11-29,553,553,Express Bus,Other Bus,Bus,PEAK,55.88235294117647
2022-11-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.54545454545454
2022-11-28,553,553,Express Bus,Other Bus,Bus,PEAK,53.48837209302325
2022-11-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.29213483146067
2022-11-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,85.9375
2022-11-25,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2022-11-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.22727272727273
2022-11-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.674418604651166
2022-11-23,553,553,Express Bus,Other Bus,Bus,PEAK,59.45945945945946
2022-11-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.45054945054945
2022-11-22,553,553,Express Bus,Other Bus,Bus,PEAK,35.0
2022-11-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.42168674698795
2022-11-21,553,553,Express Bus,Other Bus,Bus,PEAK,72.22222222222221
2022-11-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.295081967213115
2022-11-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.666666666666664
2022-11-17,553,553,Express Bus,Other Bus,Bus,PEAK,48.57142857142857
2022-11-18,553,553,Express Bus,Other Bus,Bus,PEAK,30.76923076923077
2022-11-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.63636363636363
2022-11-16,553,553,Express Bus,Other Bus,Bus,PEAK,59.375
2022-11-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.81395348837209
2022-11-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.17977528089888
2022-11-15,553,553,Express Bus,Other Bus,Bus,PEAK,51.42857142857142
2022-11-14,553,553,Express Bus,Other Bus,Bus,PEAK,61.111111111111114
2022-11-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.30337078651685
2022-11-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,86.56716417910447
2022-11-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.43956043956044
2022-11-11,553,553,Express Bus,Other Bus,Bus,PEAK,64.1025641025641
2022-11-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.9090909090909
2022-11-10,553,553,Express Bus,Other Bus,Bus,PEAK,37.83783783783784
2022-11-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.30232558139535
2022-11-09,553,553,Express Bus,Other Bus,Bus,PEAK,61.29032258064516
2022-11-08,553,553,Express Bus,Other Bus,Bus,PEAK,55.00000000000001
2022-11-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.294117647058826
2022-11-07,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2022-11-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.35164835164835
2022-11-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.77049180327869
2022-11-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.22727272727273
2022-11-04,553,553,Express Bus,Other Bus,Bus,PEAK,35.294117647058826
2022-11-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.7906976744186
2022-11-03,553,553,Express Bus,Other Bus,Bus,PEAK,47.05882352941176
2022-11-02,553,553,Express Bus,Other Bus,Bus,PEAK,52.63157894736842
2022-11-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.23809523809523
2022-11-01,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2022-11-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.43037974683544
2022-10-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.666666666666664
2022-10-31,553,553,Express Bus,Other Bus,Bus,PEAK,63.63636363636363
2022-10-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,77.14285714285715
2022-10-28,553,553,Express Bus,Other Bus,Bus,PEAK,56.666666666666664
2022-10-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.44444444444444
2022-10-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.1025641025641
2022-10-27,553,553,Express Bus,Other Bus,Bus,PEAK,33.33333333333333
2022-10-26,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2022-10-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.77272727272727
2022-10-25,553,553,Express Bus,Other Bus,Bus,PEAK,40.54054054054054
2022-10-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.34065934065934
2022-10-24,553,553,Express Bus,Other Bus,Bus,PEAK,46.666666666666664
2022-10-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.5609756097561
2022-10-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.11764705882352
2022-10-21,553,553,Express Bus,Other Bus,Bus,PEAK,41.66666666666667
2022-10-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.43820224719101
2022-10-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.15584415584416
2022-10-20,553,553,Express Bus,Other Bus,Bus,PEAK,32.25806451612903
2022-10-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.86956521739131
2022-10-19,553,553,Express Bus,Other Bus,Bus,PEAK,55.55555555555556
2022-10-18,553,553,Express Bus,Other Bus,Bus,PEAK,36.84210526315789
2022-10-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.86363636363637
2022-10-17,553,553,Express Bus,Other Bus,Bus,PEAK,63.41463414634146
2022-10-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.13636363636363
2022-10-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,77.27272727272727
2022-10-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.82022471910113
2022-10-13,553,553,Express Bus,Other Bus,Bus,PEAK,42.10526315789473
2022-10-14,553,553,Express Bus,Other Bus,Bus,PEAK,21.21212121212121
2022-10-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,32.94117647058823
2022-10-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,39.02439024390244
2022-10-12,553,553,Express Bus,Other Bus,Bus,PEAK,25.64102564102564
2022-10-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2022-10-11,553,553,Express Bus,Other Bus,Bus,PEAK,53.65853658536586
2022-10-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.829787234042556
2022-10-10,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2022-10-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.51020408163265
2022-10-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.348837209302324
2022-10-07,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2022-10-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.32558139534884
2022-10-06,553,553,Express Bus,Other Bus,Bus,PEAK,39.473684210526315
2022-10-05,553,553,Express Bus,Other Bus,Bus,PEAK,51.35135135135135
2022-10-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.80898876404494
2022-10-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.66292134831461
2022-10-04,553,553,Express Bus,Other Bus,Bus,PEAK,59.45945945945946
2022-10-03,553,553,Express Bus,Other Bus,Bus,PEAK,56.75675675675676
2022-10-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.69565217391305
2022-10-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,80.0
2022-09-30,553,553,Express Bus,Other Bus,Bus,PEAK,52.63157894736842
2022-09-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.51063829787234
2022-09-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.56962025316456
2022-09-29,553,553,Express Bus,Other Bus,Bus,PEAK,39.473684210526315
2022-09-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.40909090909091
2022-09-28,553,553,Express Bus,Other Bus,Bus,PEAK,65.625
2022-09-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.51724137931035
2022-09-27,553,553,Express Bus,Other Bus,Bus,PEAK,75.0
2022-09-26,553,553,Express Bus,Other Bus,Bus,PEAK,55.26315789473685
2022-09-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.18181818181817
2022-09-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,26.53061224489796
2022-09-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.054794520547944
2022-09-23,553,553,Express Bus,Other Bus,Bus,PEAK,42.10526315789473
2022-09-21,553,553,Express Bus,Other Bus,Bus,PEAK,55.172413793103445
2022-09-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.1358024691358
2022-09-20,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2022-09-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.77011494252874
2022-09-19,553,553,Express Bus,Other Bus,Bus,PEAK,61.111111111111114
2022-09-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.81395348837209
2022-09-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,78.08219178082192
2022-09-16,553,553,Express Bus,Other Bus,Bus,PEAK,29.72972972972973
2022-09-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.23529411764706
2022-09-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.98924731182796
2022-09-15,553,553,Express Bus,Other Bus,Bus,PEAK,56.75675675675676
2022-09-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.77777777777777
2022-09-14,553,553,Express Bus,Other Bus,Bus,PEAK,51.35135135135135
2022-09-13,553,553,Express Bus,Other Bus,Bus,PEAK,60.0
2022-09-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.06024096385542
2022-09-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.79166666666666
2022-09-12,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2022-09-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.23287671232876
2022-09-09,553,553,Express Bus,Other Bus,Bus,PEAK,47.368421052631575
2022-09-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.09090909090909
2022-09-08,553,553,Express Bus,Other Bus,Bus,PEAK,43.24324324324324
2022-09-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.84615384615385
2022-09-07,553,553,Express Bus,Other Bus,Bus,PEAK,47.05882352941176
2022-09-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.65060240963856
2022-09-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.08695652173913
2022-09-06,553,553,Express Bus,Other Bus,Bus,PEAK,62.16216216216216
2022-09-02,553,553,Express Bus,Other Bus,Bus,PEAK,53.65853658536586
2022-09-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.84615384615385
2022-09-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,74.60317460317461
2022-09-01,553,553,Express Bus,Other Bus,Bus,PEAK,56.41025641025641
2022-09-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.19512195121951
2022-08-31,553,553,Express Bus,Other Bus,Bus,PEAK,45.23809523809524
2022-08-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.74193548387096
2022-08-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.83516483516483
2022-08-30,553,553,Express Bus,Other Bus,Bus,PEAK,51.35135135135135
2022-08-29,553,553,Express Bus,Other Bus,Bus,PEAK,58.97435897435898
2022-08-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.38356164383562
2022-08-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.52173913043478
2022-08-25,553,553,Express Bus,Other Bus,Bus,PEAK,56.75675675675676
2022-08-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,67.3913043478261
2022-08-24,553,553,Express Bus,Other Bus,Bus,PEAK,63.888888888888886
2022-08-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.77272727272727
2022-08-23,553,553,Express Bus,Other Bus,Bus,PEAK,45.714285714285715
2022-08-22,553,553,Express Bus,Other Bus,Bus,PEAK,71.42857142857143
2022-08-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.65656565656566
2022-08-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.40677966101694
2022-08-19,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2022-08-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.44086021505376
2022-08-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.55696202531645
2022-08-18,553,553,Express Bus,Other Bus,Bus,PEAK,45.45454545454545
2022-08-16,553,553,Express Bus,Other Bus,Bus,PEAK,62.857142857142854
2022-08-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.71428571428571
2022-08-17,553,553,Express Bus,Other Bus,Bus,PEAK,52.94117647058824
2022-08-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.06024096385542
2022-08-15,553,553,Express Bus,Other Bus,Bus,PEAK,54.054054054054056
2022-08-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.2183908045977
2022-08-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.877192982456144
2022-08-12,553,553,Express Bus,Other Bus,Bus,PEAK,69.6969696969697
2022-08-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.5
2022-08-11,553,553,Express Bus,Other Bus,Bus,PEAK,54.285714285714285
2022-08-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.83116883116884
2022-08-10,553,553,Express Bus,Other Bus,Bus,PEAK,84.375
2022-08-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.47126436781609
2022-08-09,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2022-08-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.5
2022-08-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.95454545454546
2022-08-08,553,553,Express Bus,Other Bus,Bus,PEAK,77.14285714285715
2022-08-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.375
2022-08-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.3170731707317
2022-08-05,553,553,Express Bus,Other Bus,Bus,PEAK,65.625
2022-08-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.76595744680851
2022-08-04,553,553,Express Bus,Other Bus,Bus,PEAK,52.94117647058824
2022-08-03,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2022-08-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.46511627906976
2022-08-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.13636363636363
2022-08-02,553,553,Express Bus,Other Bus,Bus,PEAK,64.86486486486487
2022-08-01,553,553,Express Bus,Other Bus,Bus,PEAK,57.14285714285714
2022-08-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.45360824742268
2022-07-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.53846153846154
2022-07-29,553,553,Express Bus,Other Bus,Bus,PEAK,62.5
2022-07-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.36734693877551
2022-07-28,553,553,Express Bus,Other Bus,Bus,PEAK,58.97435897435898
2022-07-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.16326530612245
2022-07-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.416666666666664
2022-07-27,553,553,Express Bus,Other Bus,Bus,PEAK,62.16216216216216
2022-07-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.89795918367347
2022-07-26,553,553,Express Bus,Other Bus,Bus,PEAK,67.56756756756756
2022-07-25,553,553,Express Bus,Other Bus,Bus,PEAK,68.29268292682927
2022-07-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.375
2022-07-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.793103448275865
2022-07-22,553,553,Express Bus,Other Bus,Bus,PEAK,51.35135135135135
2022-07-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.29032258064516
2022-07-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.68539325842697
